n,original,reconstructed,freq
367,18,-0.1292510509973654,41.17708735086344
368,19,56.25477987953109,41.17708735086344
369,19,48.02990612077321,41.17708735086344
370,20,2.5515451545218384,41.17708735086344
371,19,-12.400075741981528,41.17708735086344
372,19,19.69653610667992,41.17708735086344
373,19,48.89123086587439,41.17708735086344
374,19,32.27785710266959,41.17708735086344
375,19,-4.665315783926741,41.17708735086344
376,26,-2.989472702972111,41.17708735086344
377,25,43.038092935216675,41.17708735086344
378,25,67.54776618926553,41.17708735086344
379,26,20.84663882593566,41.17708735086344
380,26,-41.940142711821714,41.17708735086344
381,26,5.033468387567845,41.17708735086344
382,26,221.78812418099764,41.17708735086344
383,710,518.317155106128,41.17708735086344
384,710,729.4457089721473,41.17708735086344
385,710,772.4655486405771,41.17708735086344
386,710,713.0527416987486,41.17708735086344
387,710,673.1433034101286,41.17708735086344
388,710,697.8277357965552,41.17708735086344
389,710,734.170293613572,41.17708735086344
390,709,726.5970615222134,41.17708735086344
391,710,693.2702582518973,41.17708735086344
392,710,689.2600627674997,41.17708735086344
393,710,720.5831215258876,41.17708735086344
394,710,735.4139715440814,41.17708735086344
395,711,705.2161191345344,41.17708735086344
396,710,676.5583000206555,41.17708735086344
397,710,707.9025772719081,41.17708735086344
398,710,766.38078533465,41.17708735086344
399,710,731.2798725131805,41.17708735086344
400,710,525.2224305787956,41.17708735086344
401,25,223.20702880949491,41.17708735086344
402,25,-1.8918644240911235,41.17708735086344
403,26,-47.85643476086558,41.17708735086344
404,26,24.2173951979588,41.17708735086344
405,26,75.36447416961433,41.17708735086344
406,25,44.373800087600834,41.17708735086344
407,26,-8.682756280104979,41.17708735086344
408,25,-5.6858304240125,41.17708735086344
409,26,43.51236737748183,41.17708735086344
410,25,64.30321966350806,41.17708735086344
411,25,26.00462107615563,41.17708735086344
412,26,-15.461296554166358,41.17708735086344
413,26,2.6112684073367274,41.17708735086344
414,19,57.489271934025865,41.17708735086344
415,19,64.97027354581972,41.17708735086344
416,18,-4.238951339035269,41.17708735086344
417,18,-63.920862363229546,41.17708735086344
418,19,8.28020969599134,41.17708735086344
419,19,238.20009605636574,41.17708735086344
420,717,520.3392917050052,41.17708735086344
421,718,716.0425638823567,41.17708735086344
422,718,771.9091326925541,41.17708735086344
423,718,739.4789735470167,41.17708735086344
424,717,700.546111836227,41.17708735086344
425,718,694.9071449720738,41.17708735086344
426,718,713.6216384604835,41.17708735086344
427,718,732.5751001040688,41.17708735086344
428,718,735.4324492156643,41.17708735086344
429,718,718.3072723522477,41.17708735086344
430,718,694.987748017364,41.17708735086344
431,717,695.6663470947084,41.17708735086344
432,717,735.7680472002614,41.17708735086344
433,717,773.6904569256816,41.17708735086344
434,717,720.1136843431613,41.17708735086344
435,718,520.5461843224219,41.17708735086344
436,19,234.02738816525124,41.17708735086344
437,19,5.705762761893333,41.17708735086344
438,19,-60.5883840851314,41.17708735086344
439,19,1.4111776314139717,41.17708735086344
440,19,65.56427107038628,41.17708735086344
441,18,50.90108721489139,41.17708735086344
442,19,-5.934952047723986,41.17708735086344
443,19,-20.558017764852092,41.17708735086344
444,19,23.527137348235,41.17708735086344
445,18,60.17257414529554,41.17708735086344
446,26,37.468459819104815,41.17708735086344
447,26,-8.740976217764022,41.17708735086344
448,25,-5.731913246578828,41.17708735086344
449,25,49.22817574962041,41.17708735086344
450,26,75.45142068670961,41.17708735086344
451,26,19.052746708539555,41.17708735086344
452,25,-51.59660626719758,41.17708735086344
453,25,0.9285801218947854,41.17708735086344
454,27,229.1994301274804,41.17708735086344
455,710,526.7754915450156,41.17708735086344
456,710,726.6774941911278,41.17708735086344
457,710,762.1549887819206,41.17708735086344
458,710,710.0171687793049,41.17708735086344
459,710,682.163946345815,41.17708735086344
460,710,706.2916043075708,41.17708735086344
461,710,729.701759703668,41.17708735086344
462,709,715.0711606098316,41.17708735086344
463,710,691.1164183432413,41.17708735086344
464,710,700.1042823309971,41.17708735086344
465,710,729.3191716692055,41.17708735086344
466,710,729.0781538361281,41.17708735086344
467,710,691.835260252961,41.17708735086344
468,710,674.7272409020617,41.17708735086344
469,710,720.621224624597,41.17708735086344
470,710,775.9323851167625,41.17708735086344
471,710,723.6121145296448,41.17708735086344
472,710,510.4719933780688,41.17708735086344
473,26,222.69577941006543,41.17708735086344
474,26,14.344652052057384,41.17708735086344
475,26,-36.386133983789826,41.17708735086344
476,25,14.141194746394934,41.17708735086344
477,26,56.04322183015727,41.17708735086344
478,25,42.36275739436725,41.17708735086344
479,25,11.258961045661184,41.17708735086344
480,27,10.350920634042472,41.17708735086344
481,26,32.46903387395048,41.17708735086344
482,25,38.284918818377946,41.17708735086344
483,26,19.48393129264191,41.17708735086344
484,19,8.856530879184545,41.17708735086344
485,19,25.565194126281945,41.17708735086344
486,19,38.69679557983216,41.17708735086344
487,19,10.663782429871903,41.17708735086344
488,18,-29.402048044230074,41.17708735086344
489,19,14.06419158444565,41.17708735086344
490,19,207.1909007063319,41.17708735086344
491,717,496.12512145620167,41.17708735086344
492,717,733.2242944490652,41.17708735086344
493,718,806.7775099657895,41.17708735086344
494,718,741.695074518027,41.17708735086344
495,717,664.3631746304603,41.17708735086344
496,717,670.5123136415909,41.17708735086344
497,717,738.0707828577207,41.17708735086344
498,717,773.3326110958147,41.17708735086344
499,718,730.3600413208802,41.17708735086344
